pair,split_index,refit_index,split_seed,source_school,target_school,direction,representation,model,n_source_total,n_train_pool,n_id_eval,n_target,n_explanation,source_prevalence,id_prevalence,target_prevalence,id_auroc,target_auroc,delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,delta_log_loss,id_brier,target_brier,delta_brier,null_abs_delta_auroc,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,input_domain_auc,explanation_domain_auc,max_additivity_error,silent_explanation_shift
1,0,1,2026073004,GP,MS,GP_to_MS,late,lightgbm,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.9803418803418804,0.910042814594192,-0.0702990657476883,0.8429346092503988,0.8618493346292535,0.1206194288795647,0.4574441407175621,0.3368247118379973,0.0387114894902209,0.1099938267583706,0.0712823372681496,0.0042735042735043,0.0007475874435403,-0.0261130551495151,0.0362815327043961,-0.0355339452608558,0.2944340235972245,0.0867056055785944,-0.0093797830905852,0.0622108227006785,0.0244947828779159,0.0511367235512132,0.0591671977566708,-0.0080304742054576,-0.0026118092901626,0.1760230204473515,0.054567942285726,0.069853703115631,58,5,0.3008849557522124,target_prevalence,-0.0073074884298094,0.002498056056387,-0.0098055444861965,-0.0226697448735261,-0.0257284007746593,0.1165500773170249,0.4054509450448245,-0.2889008677277995,0.9073170731707316,0.3349640714347565,0.6666666666666666,0.4285714285714285,0.8999376767438159,0.6997546812013364,3.330596525020802,4.231409151522214,0.9008126265014118,,,1.0658141036401504e-14,False
1,0,1,2026073004,GP,MS,GP_to_MS,late,logistic,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.911965811965812,0.8622486969471332,-0.0497171150186787,0.6399159699580456,0.7589694485378382,0.246138693781493,0.5643187452248418,0.3181800514433487,0.0668386741159218,0.1536738881094201,0.0868352139934982,0.011965811965812,0.0244467263035076,0.0036489760698722,0.0074189887320825,0.0170277375714251,0.1420975533270495,0.0104378399583284,0.0028570573715543,0.0146524978336872,-0.0042146578753587,0.0173887952661853,0.0125910851486076,0.0047977101175777,0.0278924610647246,-0.0070167811480677,0.0094760615355983,0.0198289341317761,58,5,0.3008849557522124,target_prevalence,0.034992525482064,-0.000938457420796,0.03593098290286,0.0264793602371426,-0.0189032453314348,0.1254741022260629,0.2769231854938666,-0.1514490832678036,0.8279569892473119,0.5268817204301075,0.6666666666666666,0.4285714285714285,0.6123016963796721,0.7114382760103518,11.704645195031684,13.305379871164028,1.600734676132344,,,3.552713678800501e-15,False
1,0,1,2027073004,MS,GP,MS_to_GP,early,lightgbm,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.765625,0.683903452685422,-0.081721547314578,0.6284084863755186,0.2086077007806106,0.5604423695522623,0.4750747299367329,-0.0853676396155294,0.1806906364566946,0.1421189565708078,-0.0385716798858868,0.0395833333333333,0.0283948874693948,0.0185460368006037,0.0245337128436874,0.0038611746257073,0.3045574610591771,0.0168397356673262,-0.0091976686165712,0.0151136156074503,0.0017261200598758,0.0133717194918399,0.0241840823515111,-0.0108123628596712,0.0127534659118089,0.0209260054228434,0.0258011014925136,0.0044261297223869,24,10,0.0756501182033096,target_prevalence,0.0035719697599101,0.068395941302795,-0.0648239715428848,-0.0304813984585887,0.0686851461685922,0.1022034173039235,0.4524457505785516,-0.350242333274628,0.885,0.3329256766499687,0.6666666666666666,0.25,0.7365911974068609,0.570277957255544,4.8208092859157405,5.010250285776795,0.1894409998610546,,,7.105427357601002e-15,False
1,0,1,2027073004,MS,GP,MS_to_GP,early,logistic,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.7239583333333333,0.7427269820971867,0.0187686487638534,0.5747303418170144,0.2679684187708445,0.6945379958688569,0.6159674750110337,-0.0785705208578232,0.2109982635070342,0.1792842802422699,-0.0317139832647643,0.0333333333333332,0.0106932297715072,-0.0018794544704762,0.0037550502230079,0.0069381795484992,0.2002460007844627,0.0116036768243513,-0.0158873627573426,-0.0165304464456422,0.0281341232699935,0.0129015816504349,-0.0089580490588868,0.0218596307093217,0.0131329630121879,0.0100743906365146,-0.0076080952072089,-0.0254527976840756,24,10,0.0756501182033096,target_prevalence,0.0206025966440033,0.0095200074120824,0.0110825892319209,0.00901038439021,-0.0041444096834216,0.1067268574111384,0.2952096673834047,-0.1884828099722663,0.8374384236453202,0.4384236453201969,0.4285714285714285,0.4285714285714285,0.5543114029971703,0.7389903998862588,8.22963227127164,7.96639498338082,-0.2632372878908207,,,3.1086244689504387e-15,True
1,0,1,2027073004,MS,GP,MS_to_GP,late,lightgbm,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.9322916666666666,0.950887148337596,0.0185954816709292,0.9100716921537356,0.6331003307904616,0.261434750488477,0.1756907155293318,-0.0857440349591451,0.0734656750852077,0.0467992899290288,-0.0266663851561788,0.0177083333333333,0.1457534485283034,0.055435442031716,0.0089966315241721,0.1367568170041312,0.3045191342795948,0.0159242493010001,-0.0058165914737549,-0.0006225860972982,0.0165468353982984,0.0134395950320076,0.0166573422325066,-0.003217747200499,0.0129966483099588,0.0188518502920415,0.0197378865587114,-0.020983058753308,24,10,0.0756501182033096,target_prevalence,0.1489980710647399,0.1151085156167598,0.03388955544798,0.0853231862260556,0.1028672615561511,0.0640497513560902,0.3852978552956463,-0.321248103939556,0.9652173913043478,0.4669350580788843,0.6666666666666666,0.6666666666666666,0.2976207361972953,0.4311612948599022,4.860983227917947,4.468077611489861,-0.3929056164280862,,,1.2045919817182948e-14,False
1,0,1,2027073004,MS,GP,MS_to_GP,late,logistic,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.8656250000000001,0.8708439897698209,0.0052189897698208,0.7277610411163042,0.3924297043055512,0.4570111775241909,0.2540058220595633,-0.2030053554646275,0.1437391710383038,0.0780320923783714,-0.0657070786599324,0.0104166666666667,0.0172604699215542,0.0033622889544885,0.0160906484381734,0.0011698214833807,0.2272199673427798,0.0203369497474811,-0.005753638022428,0.0022101234767934,0.0181268262706877,0.0156790252499702,0.003427037269278,0.0122519879806921,0.0148486431668484,0.0258252563281138,0.0036439801180774,0.0007762668355094,24,10,0.0756501182033096,target_prevalence,0.0225915690143016,0.0121331467388055,0.0104584222754961,0.0058141218794384,-0.0092886007921153,0.0767705687203431,0.3001506755242429,-0.2233801068038997,0.9053763440860216,0.3978494623655914,0.6666666666666666,0.4285714285714285,0.7235007182270787,0.680428931458072,12.433312451868282,10.987173974096676,-1.4461384777716066,,,5.3290705182007506e-15,True
2,0,2,2026073004,GP,MS,GP_to_MS,early,lightgbm,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.6435897435897436,0.6284437825763217,-0.0151459610134219,0.260127631608633,0.4421255102519033,0.3255077532050501,0.925885371500082,0.6003776182950318,0.0822054787647874,0.247345716015982,0.1651402372511946,0.0179487179487178,0.0388905361309497,0.0151187986185354,0.0213815878038154,0.0175089483271342,0.2824743833381473,-0.006753628074715,-0.019399254393478,0.0154592266015657,-0.0222128546762807,0.0013487253627516,0.0183855347960123,-0.0170368094332606,0.0135922816682569,-0.0270995378176869,0.022807511623176,0.0081109415799554,58,5,0.3008849557522124,target_prevalence,0.0135245896006568,0.0130473768863548,0.000477212714302,0.0089930805207181,0.0170317356128322,0.1886310220875867,0.4543243886287604,-0.2656933665411737,0.7481481481481481,0.3155340368249703,0.6666666666666666,0.25,0.3377287330019482,0.4378910746476212,3.88005842222621,4.584915347881025,0.704856925654815,,,1.199040866595169e-14,True
2,0,2,2026073004,GP,MS,GP_to_MS,early,logistic,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.6717948717948717,0.5573343261355176,-0.1144605456593541,0.2829548070584656,0.412978615560391,0.4350062326300424,1.2479566743595367,0.8129504417294944,0.0947167400379904,0.2726489137831537,0.1779321737451632,0.0324786324786324,0.0151847149233114,-0.0062324793452278,0.0113411308200913,0.0038435841032201,0.2667249399062917,0.0115145711817096,0.0100695900169956,0.0122836525130729,-0.0007690813313633,0.0150247740346621,0.0108234105303441,0.004201363504318,0.0203290805680126,0.0027000617954066,0.0086168226453317,0.0159504823808142,58,5,0.3008849557522124,target_prevalence,0.0057262859152856,0.00810448529723,-0.0023781993819443,0.0007326923606378,0.0062217834851644,0.0999030688391744,0.404376683907862,-0.3044736150686875,0.8817733990147781,0.0985221674876847,0.6666666666666666,0.1111111111111111,0.2877830422643607,0.4070034213216237,9.539006159488258,10.075361288424004,0.536355128935746,,,3.1086244689504387e-15,False
2,0,2,2026073004,GP,MS,GP_to_MS,late,lightgbm,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.9735042735042736,0.917488830975428,-0.0560154425288453,0.8589247311827957,0.8079239375880244,0.0984617264208902,0.4377174766228846,0.3392557502019944,0.02597389578503,0.1193081810978621,0.0933342853128321,0.0252136752136751,0.047161158895182,-0.009935024514054,0.0562654869154387,-0.0091043280202567,0.2619881204097726,0.0190143716933599,0.0333642413797045,0.0821093652148333,-0.0630949935214734,0.0190108577311292,0.0817574087854582,-0.062746551054329,0.0190055477437584,0.0190231956429614,0.0812255635144024,0.0829931669152643,58,5,0.3008849557522124,target_prevalence,0.047510334584913,0.0221625810431623,0.0253477535417506,0.0081217127607469,-0.0344520815620074,0.1714472252859403,0.3445531078800163,-0.1731058825940759,0.9756838905775076,0.4846521291224056,0.6666666666666666,0.4285714285714285,0.4882928471454981,0.4422973470774895,2.817753614177484,4.645580754661684,1.8278271404842004,,,1.3322676295501878e-14,False
2,0,2,2026073004,GP,MS,GP_to_MS,late,logistic,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.9427350427350428,0.8908227848101266,-0.0519122579249161,0.6499206349206349,0.7953406371403048,0.2243651334928149,0.4990491171804372,0.2746839836876223,0.0560560210680428,0.1371639991903086,0.0811079781222658,0.0162393162393162,0.070630958073718,0.0098349759493865,0.0118472116214657,0.0587837464522523,0.167252052051771,0.0367127453184267,0.0122041920695789,0.0074540040078903,0.0292587413105364,0.0297971078546411,0.006887859595506,0.0229092482591351,0.0193468112426984,0.054078679394155,0.0060323524834586,0.008875655532322,58,5,0.3008849557522124,target_prevalence,0.0587866486254982,0.0129680701790915,0.0458185784464066,0.0523011624493295,0.0129651680058456,0.1082004649755097,0.321093421553065,-0.2128929565775552,0.789247311827957,0.3075268817204301,0.6666666666666666,0.4285714285714285,0.4405108985956997,0.4563097503124514,13.202202257801616,13.940213893965703,0.7380116361640869,,,7.105427357601002e-15,False
2,0,2,2027073004,MS,GP,MS_to_GP,early,lightgbm,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.7375,0.75471547314578,0.0172154731457799,0.4636360494017915,0.2809017156458765,0.6163790599127875,0.4855047481782286,-0.1308743117345589,0.2074899235459333,0.1614434941533953,-0.046046429392538,0.109375,0.0192656382673919,-0.0029656865488752,0.0114026106867505,0.0078630275806413,0.2590016397924964,0.0232941534334544,-0.0099639856160683,0.0053821066616869,0.0179120467717674,0.0496410297155512,0.0235439186085857,0.0260971111069655,0.0543379658772621,-0.0077496590103532,0.0267816789556651,-0.0160174656322912,24,10,0.0756501182033096,target_prevalence,0.0099055892570509,0.0175554657048158,-0.0076498764477649,0.0001065755664382,0.0155129040284063,0.1088347717931688,0.3298113826010848,-0.2209766108079159,0.8858560794044663,0.4931541265728507,0.6666666666666666,0.25,0.5731547732874636,0.7420383823766417,4.992185648293987,4.981990328219707,-0.0101953200742794,,,5.773159728050814e-15,True
2,0,2,2027073004,MS,GP,MS_to_GP,early,logistic,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.7124999999999999,0.7707001278772377,0.0582001278772378,0.5709362459039603,0.3532253670778456,0.7198773108112101,0.7300683604656464,0.0101910496544362,0.2185431395516836,0.2047125714721262,-0.0138305680795574,0.1145833333333332,0.0022306570742131,0.0032609370953884,0.0069432803355541,-0.004712623261341,0.2537870234975222,0.0063262146345778,-0.0058447731575343,0.0162264938228308,-0.0099002791882529,0.0159449035373899,0.0056246921234291,0.0103202114139608,0.0176596558766099,-0.0050072266074542,0.003734677335792,0.0287183103098696,24,10,0.0756501182033096,target_prevalence,0.0057665361879258,0.0081216584305314,-0.0023551222426055,-0.0035338727519733,-0.0023575010187355,0.1045191459271453,0.4315849854040576,-0.3270658394769122,0.817733990147783,0.0295566502463054,0.6666666666666666,0.25,0.7677203603900064,0.6026713030946913,9.595162436376222,8.73151817615863,-0.8636442602175922,,,3.552713678800501e-15,False
2,0,2,2027073004,MS,GP,MS_to_GP,late,lightgbm,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.8968749999999999,0.9715473145780052,0.0746723145780052,0.8082720428781842,0.7088354262180961,0.3773233766586936,0.1794973994514029,-0.1978259772072907,0.1067061430491587,0.0538098969969781,-0.0528962460521806,0.0458333333333333,0.1462985874448221,0.0445462353400971,0.1092404164866067,0.0370581709582154,0.2805434842675754,0.0843926564977998,0.024913558290019,0.0805872723888604,0.0038053841089394,0.0570918028472948,0.0664094891092716,-0.0093176862619768,0.0522247982967869,0.1165605146988127,0.0638819734271165,0.0972925713506043,24,10,0.0756501182033096,target_prevalence,0.1057842462127019,0.0045064138976084,0.1012778323150935,0.0691680016366544,-0.064219661356878,0.0959527119233801,0.3628576257185795,-0.2669049137951993,0.8954248366013072,0.4253078521754134,0.6666666666666666,0.4285714285714285,0.2079581914827321,0.2006130696782131,5.069263824407281,4.670943420864737,-0.3983204035425443,,,1.1546319456101628e-14,False
2,0,2,2027073004,MS,GP,MS_to_GP,late,logistic,226,158,68,423,30,0.3008849557522124,0.2941176470588235,0.0756501182033096,0.9239583333333334,0.8959398976982097,-0.0280184356351237,0.8386030474943014,0.5048674454029792,0.3322119066706722,0.2650392082808433,-0.0671726983898289,0.1057261919162476,0.0833603767818783,-0.0223658151343692,0.053125,0.0161580092043944,0.0001145773641988,0.0059250632489293,0.010232945955465,0.1978539086837349,0.0263354863495942,-0.0037797675821222,0.0031959362407642,0.02313955010883,0.0166016039074218,0.0012556099430141,0.0153459939644076,0.0148663156726056,0.0378046570265829,0.000909702190769,0.0054821702907594,24,10,0.0756501182033096,target_prevalence,0.0120426229595693,0.0023933681429654,0.0096492548166038,0.0099411003860344,0.0005836911388611,0.0936411529891039,0.4097473876523557,-0.3161062346632518,0.8580645161290323,0.2559139784946236,0.6666666666666666,0.4285714285714285,0.6787638870376393,0.6952618604486931,10.36820450188512,9.22254022519663,-1.1456642766884908,,,3.552713678800501e-15,True
3,0,3,2026073004,GP,MS,GP_to_MS,early,lightgbm,423,296,127,226,24,0.0756501182033096,0.0787401574803149,0.3008849557522124,0.7188034188034188,0.6051749813849592,-0.1136284374184596,0.2159042547792083,0.4224656638996329,0.3176854453802239,1.047854001591683,0.7301685562114592,0.0783066385234935,0.2602881434274889,0.1819815049039954,0.0376068376068375,0.0062468491898801,-0.0144363763381417,0.0288074311800745,-0.0225605819901943,0.2947058853536866,0.0019116044554747,0.0048645900492943,0.0090002430323568,-0.007088638576882,0.0074582390458852,0.0141519562717644,-0.0066937172258791,0.0158398202047277,-0.0120166112937781,0.0219367673890914,-0.0039362813243778,58,5,0.3008849557522124,target_prevalence,0.0114180519752504,0.0162645713006115,-0.0048465193253611,-0.0137035506577777,-0.0177140626648332,0.0858456145422259,0.4368992398900334,-0.3510536253478074,0.9111111111111112,0.3526513161746775,0.6666666666666666,0.25,0.7140217576232487,0.4256033618943389,3.868383602041809,4.228883193719262,0.3604995916774531,,,7.993605777301127e-15,False
