refit_pair,split_index,refit_index,task_index,code_module,period,source_presentation,target_presentation,horizon_day,model,feature_schema,n_source_activity_features,n_excluded_source_id_only_activity_features,excluded_source_id_only_activity_features,n_excluded_target_only_activity_features,excluded_target_only_activity_features,n_source,n_target,n_source_train,n_source_id,n_explanation,source_prevalence,target_prevalence,id_auroc,target_auroc,delta_auroc,id_average_precision,target_average_precision,id_log_loss,target_log_loss,delta_log_loss,id_brier,target_brier,delta_brier,null_abs_delta_auroc,shift_energy_u2,same_model_sample_null_energy_u2,refit_sample_null_energy_u2,calibrated_excess_u2,paired_refit_l2,class_macro_shift_u2,class_macro_sample_null_u2,class_macro_refit_null_u2,class_macro_excess_u2,class_weighted_shift_u2,class_weighted_refit_null_u2,class_weighted_excess_u2,class0_shift_u2,class1_shift_u2,class0_refit_null_u2,class1_refit_null_u2,class0_n,class1_n,class_weighting_prevalence,class_weighting_scheme,reverse_shift_energy_u2,reverse_refit_sample_null_energy_u2,reverse_calibrated_excess_u2,symmetrized_calibrated_excess_u2,symmetry_gap_u2,model_config_json,model_config_sha256,shift_js,null_js,paired_excess_js,shift_rank_tau,null_rank_tau,shift_top5_jaccard,null_top5_jaccard,shift_sign_consistency,null_sign_consistency,source_mean_attribution_l1,target_mean_attribution_l1,delta_mean_attribution_l1,max_additivity_error,silent_explanation_shift
6,1,2,1,BBB,B,2013B,2014B,14,logistic,source_train_only_activity_types,10,0,,1,clicks_oucollaborate,1606,1289,1124,482,160,0.5006226650062267,0.4375484871993794,0.7219572665759888,0.687772071411103,-0.0341851951648858,0.7375569932827095,0.6386861600753735,0.6291488785762376,0.6819001325529415,0.0527512539767038,0.2180734495262126,0.2370110154754382,0.0189375659492256,0.0133606515039339,0.0014152935139731,-0.0018903679922437,0.0027080961831155,-0.0012928026691423,0.1731847563735572,0.0010967922431447,-0.0022324682385245,0.0043119571893693,-0.0032151649462245,0.0012263533017374,0.003961703235598,-0.0027353499338606,0.002134085438958,5.949904733143496e-05,0.0015077500688033,0.0071161643099353,80,80,0.4375484871993794,target_prevalence,0.0200052880934582,0.003800315708236,0.0162049723852221,0.0074560848580398,-0.0174977750543645,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0404973037628011,0.209508319574712,-0.1690110158119108,0.9347826086956522,0.6014492753623188,0.6666666666666666,0.6666666666666666,0.4753025982954448,0.4087769014228967,4.47266252729054,4.616725845348054,0.1440633180575146,3.552713678800501e-15,False
6,1,2,1,BBB,B,2013B,2014B,14,lightgbm,source_train_only_activity_types,10,0,,1,clicks_oucollaborate,1606,1289,1124,482,160,0.5006226650062267,0.4375484871993794,0.7290852430226752,0.6899266324284666,-0.0391586105942085,0.7337295608565602,0.6183115671862723,0.6396374594810028,0.6851698718534185,0.0455324123724156,0.2185578561553798,0.2379726512492642,0.0194147950938843,0.0122759594359601,0.000928360561693,0.0034916796095474,0.0069760208000497,-0.0060476602383567,0.2330199173787198,0.0072244990372632,0.0072798002047496,0.0117292557980866,-0.0045047567608234,0.0081902614871323,0.0117447560017366,-0.0035544945146043,0.0149565971607493,-0.0005075990862229,0.0118533537018439,0.0116051578943293,80,80,0.4375484871993794,target_prevalence,0.0014613764346144,0.0105704356227713,-0.0091090591881569,-0.0075783597132568,0.0030613989498002,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.047505716804516,0.1994445142497155,-0.1519387974451995,0.9347826086956522,0.6159420289855072,1.0,1.0,0.6548900753636963,0.3492173928202918,3.0089140234871303,2.946935338093718,-0.0619786853934121,4.884981308350689e-15,False
6,1,2,1,BBB,B,2013B,2014B,56,logistic,source_train_only_activity_types,10,0,,1,clicks_oucollaborate,1470,1247,1029,441,160,0.454421768707483,0.4170008019246191,0.7764730290456431,0.7466908263675801,-0.0297822026780629,0.7277218541383369,0.6901493291388543,0.5757338230055005,0.6161989074627281,0.0404650844572276,0.1938226228488401,0.2070160930935446,0.0131934702447044,0.0208091286307054,0.0298291833906668,-0.0004184072240625,0.0036491389911101,0.0261800443995566,0.2107387781527928,0.0094336171010296,-0.0005887897787322,0.0043652721644092,0.0050683449366204,0.010913650411399,0.0041871525781181,0.0067264978332808,0.0183495665601147,0.0005176676419446,0.0032922522411966,0.0054382920876218,80,80,0.4170008019246191,target_prevalence,0.0652051100716155,0.0058623020047647,0.0593428080668508,0.0427614262332037,-0.0331627636672942,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.1505591689387171,0.2418898941756321,-0.0913307252369149,0.782608695652174,0.4927536231884057,0.6666666666666666,0.6666666666666666,0.8889642347768901,0.7747823348211356,4.717916894973899,5.0664540340153446,0.3485371390414453,1.0658141036401504e-14,False
6,1,2,1,BBB,B,2013B,2014B,56,lightgbm,source_train_only_activity_types,10,0,,1,clicks_oucollaborate,1470,1247,1029,441,160,0.454421768707483,0.4170008019246191,0.7805186721991701,0.742633054703206,-0.0378856174959642,0.787488053061279,0.7209854151990994,0.5616215124441785,0.6551836293960068,0.0935621169518283,0.1919221151244252,0.2262265147372486,0.0343043996128234,0.0149377593360995,0.0166466152669772,-0.0009805148366134,0.0093718990449361,0.007274716222041,0.282503366477088,0.0167696334052536,0.0001405015660115,0.0164282694513039,0.0003413639539497,0.0193810474163027,0.0162505107898711,0.0031305366264316,0.0325011951046654,0.0010380717058418,0.0153574237952329,0.0174991151073748,80,80,0.4170008019246191,target_prevalence,0.0160148941677757,0.0098674306898772,0.0061474634778985,0.0067110898499697,0.0011272527441425,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.0633878954046648,0.2449138041039427,-0.1815259086992779,0.9057971014492754,0.6159420289855072,1.0,0.4285714285714285,0.5679787604122976,0.605468712978139,3.4925340691207283,3.6893069748471454,0.196772905726418,7.105427357601002e-15,False
6,1,2,2,BBB,J,2013J,2014J,14,logistic,source_train_only_activity_types,10,0,,0,,1851,1791,1295,556,160,0.4219340896812534,0.3618090452261306,0.7219460462649963,0.6474481006232247,-0.0744979456417715,0.6646639289466514,0.4998652284995389,0.6372909733493792,0.8752334193445764,0.2379424459951972,0.216931121852467,0.2496499241239551,0.0327188022714881,0.0317094187048451,0.1523890887871691,-7.71294192978278e-05,0.0083656785565603,0.1440234102306087,0.1785126839977578,0.1461729770017796,-0.0014531273071295,0.0093487922409326,0.1368241847608469,0.1590228704349165,0.0091986379896443,0.1498242324452721,0.1926662277871294,0.0996797262164297,0.0088055068589983,0.0098920776228669,80,80,0.3618090452261306,target_prevalence,0.1730621500186202,0.007225015935798,0.1658371340828222,0.1549302721567154,-0.0218137238522134,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.3536334230169192,0.1983698295226891,0.15526359349423,0.8188405797101449,0.6666666666666667,0.6666666666666666,0.4285714285714285,0.7813151915526432,0.3209083968960586,4.209246322088971,5.782944313452609,1.5736979913636384,1.4210854715202004e-14,False
6,1,2,2,BBB,J,2013J,2014J,14,lightgbm,source_train_only_activity_types,10,0,,0,,1851,1791,1295,556,160,0.4219340896812534,0.3618090452261306,0.6960893484456818,0.6154342589892313,-0.0806550894564505,0.6365116974209584,0.4870860758172255,0.6457060550641732,0.6849333623021668,0.0392273072379936,0.2241250930581878,0.2361876221568264,0.0120625290986385,0.0015708888447008,0.109680803025163,0.0011896814330846,0.0063133486712526,0.1033674543539104,0.2505480860928269,0.0979751717130883,-0.0026768445542972,0.0051398666825953,0.092835305030493,0.0988949949046694,0.0053965973218569,0.0934983975828125,0.1013032592608091,0.0946470841653675,0.0060687648137418,0.0042109685514488,80,80,0.3618090452261306,target_prevalence,0.1721787086440391,0.0060483427247224,0.1661303659193166,0.1347489101366135,-0.0627629115654062,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.2546177469302327,0.1875489283986006,0.067068818531632,0.7391304347826086,0.6521739130434783,0.4285714285714285,0.6666666666666666,0.2698347868874093,0.6028090948054722,2.938723895697433,3.3914141214948104,0.4526902257973773,7.993605777301127e-15,False
6,1,2,2,BBB,J,2013J,2014J,56,logistic,source_train_only_activity_types,10,0,,0,,1785,1750,1249,536,160,0.3994397759103641,0.3417142857142857,0.7221077378533697,0.693013168896321,-0.0290945689570486,0.662807812811466,0.5438687116758183,0.6323493481499021,0.9361888357594592,0.3038394876095572,0.2177892755987665,0.2343113339062107,0.0165220583074441,0.0145266151970744,0.1209408532228331,-0.0012556873385889,0.0073940592587448,0.1135467939640883,0.1980242407441907,0.12612556045202,0.0008743022338561,0.0098982637110022,0.1162272967410177,0.1390984257904925,0.0080970121822912,0.1310014136082012,0.1671048282179531,0.0851462926860869,0.0042083897484676,0.0155881376735369,80,80,0.3417142857142857,target_prevalence,0.0843146470707902,0.0011088858412995,0.0832057612294907,0.0983762775967895,0.0303410327345975,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.3817538106794448,0.200891606849714,0.1808622038297307,0.782608695652174,0.6666666666666667,0.6666666666666666,1.0,0.1692033729448199,0.4246810066626395,3.6115811660755193,5.95308318658235,2.3415020205068307,1.4210854715202004e-14,False
6,1,2,2,BBB,J,2013J,2014J,56,lightgbm,source_train_only_activity_types,10,0,,0,,1785,1750,1249,536,160,0.3994397759103641,0.3417142857142857,0.7255325941835492,0.6604864885265701,-0.0650461056569791,0.6693838271486118,0.5236173292649839,0.6292986249364038,0.8527727593117816,0.2234741343753779,0.2125537256312418,0.284958184365905,0.0724044587346631,0.0115226098566204,0.1394390520667861,-0.0011686574168729,0.0070166301584765,0.1324224219083096,0.2294463794567734,0.1423865072540867,0.0104566400093565,0.0158134154033141,0.1265730918507726,0.1621638399376262,0.0147236574218026,0.1474401825158235,0.2048600310739314,0.079912983434242,0.0123710391079258,0.0192557916987023,80,80,0.3417142857142857,target_prevalence,0.08478340794932,0.0053428485151728,0.0794405594341472,0.1059314906712284,0.0529818624741623,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.2042820307573802,0.1983474474388475,0.0059345833185326,0.7318840579710145,0.5652173913043478,0.6666666666666666,0.4285714285714285,0.5373978509076217,0.6113998792804064,3.251413663762962,4.096514191303734,0.8451005275407719,1.1546319456101628e-14,False
6,1,2,3,DDD,B,2013B,2014B,14,logistic,source_train_only_activity_types,11,0,,1,clicks_oucollaborate,1197,1050,837,360,160,0.5747702589807853,0.5447619047619048,0.6988727858293076,0.7016487696404015,0.0027759838110938,0.7693031482947825,0.723873323592263,0.653416843618666,0.7028459056010464,0.0494290619823803,0.2277068513258097,0.2386610738710333,0.0109542225452235,0.0044520223548356,0.0171058721278005,0.0012830679360702,0.026802166224981,-0.0096962940971805,0.2157200438121292,0.0157140486066595,0.0052371909791062,0.0287621672279688,-0.0130481186213093,0.0153587273450197,0.0294625865511366,-0.0141038592061168,0.0196830626994444,0.0117450345138746,0.0209383343627971,0.0365860000931405,76,80,0.5447619047619048,target_prevalence,0.00577842758717,0.0255393523099632,-0.0197609247227931,-0.0147286094099868,0.0100646306256126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0609968689381478,0.3101311362403591,-0.2491342673022112,0.9333333333333332,0.4733333333333333,0.6666666666666666,0.4285714285714285,0.8462804567942314,0.6951388110301038,5.132279747572774,4.871429492029158,-0.260850255543616,1.0658141036401504e-14,False
6,1,2,3,DDD,B,2013B,2014B,14,lightgbm,source_train_only_activity_types,11,0,,1,clicks_oucollaborate,1197,1050,837,360,160,0.5747702589807853,0.5447619047619048,0.6975466515108459,0.6751762881469994,-0.0223703633638465,0.7662623630968103,0.7097083791891812,0.6969290826073834,0.705243984488053,0.0083149018806696,0.2391561468147927,0.2432601769723393,0.0041040301575466,0.0262385147295631,0.0013129222901623,-0.0015595318031446,0.0111443633249642,-0.0098314410348019,0.2645247932663453,0.0048158978199945,0.0004295167040572,0.0143611996695612,-0.0095453018495667,0.0048781717643217,0.0146874252924223,-0.0098092535281005,0.0041202846120839,0.0055115110279051,0.010717190052496,0.0180052092866264,76,80,0.5447619047619048,target_prevalence,0.0144572044548687,0.0140531846805311,0.0004040197743376,-0.0047137106302321,-0.0102354608091395,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.045466356842621,0.2494789772826487,-0.2040126204400277,0.9133333333333332,0.5599999999999998,1.0,0.4285714285714285,0.7989901113260756,0.4336221082364267,3.850526904065378,3.783635930055506,-0.0668909740098722,5.3290705182007506e-15,False
6,1,2,3,DDD,B,2013B,2014B,56,logistic,source_train_only_activity_types,11,0,,1,clicks_oucollaborate,1085,971,759,326,159,0.5299539170506913,0.5077239958805355,0.757263213570592,0.7325740280241371,-0.0246891855464549,0.7968377523214254,0.7275538761085938,0.5936852152619368,0.6352136669778248,0.0415284517158879,0.2030966386774185,0.2168416094910389,0.0137449708136203,0.0112206732403942,0.0236091117535366,-0.0010242079279509,0.005400325878086,0.0182087858754506,0.186014464581683,0.0230698840311896,0.0016421701686308,0.0093684077606617,0.0137014762705278,0.0231064775878181,0.0094919814034366,0.0136144961843815,0.0207010611321049,0.0254387069302743,0.0013690739517045,0.017367741569619,76,80,0.5077239958805355,target_prevalence,0.0153601032298955,0.0057292403605104,0.009630862869385,0.0139198243724178,0.0085779230060655,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.046223810713278,0.2697272081691767,-0.2235033974558986,0.9333333333333332,0.4866666666666665,0.6666666666666666,0.4285714285714285,0.2545997356294088,0.5854789656581494,4.958905403139886,4.669502950569468,-0.2894024525704175,3.552713678800501e-15,False
6,1,2,3,DDD,B,2013B,2014B,56,lightgbm,source_train_only_activity_types,11,0,,1,clicks_oucollaborate,1085,971,759,326,159,0.5299539170506913,0.5077239958805355,0.7574143337489139,0.7240870089198571,-0.0333273248290567,0.803651794110366,0.7406391087214161,0.627460057577852,0.7656114120011075,0.1381513544232555,0.2114697605738456,0.2500959230461207,0.0386261624722751,0.0113340133741357,0.0772611148742557,0.0001340458254192,0.0182722522989614,0.0589888625752942,0.2808254341313376,0.0611738608904425,-0.0026701972024185,0.0259244348753698,0.0352494260150726,0.0608919643493236,0.0258622633696478,0.0350297009796757,0.0794219636522069,0.0429257581286781,0.0299490036791086,0.021899866071631,76,80,0.5077239958805355,target_prevalence,0.0233396586718005,0.0164042089119867,0.0069354497598137,0.032962156167554,0.0520534128154805,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.1401305314273298,0.2887273837256397,-0.1485968522983098,0.9199999999999998,0.5533333333333332,1.0,0.25,0.2671742398292918,0.2856210103865405,4.434400651534835,4.506195448046013,0.0717947965111776,1.2434497875801752e-14,False
6,1,2,4,DDD,J,2013J,2014J,14,logistic,source_train_only_activity_types,10,0,,0,,1675,1479,1172,503,160,0.5068656716417911,0.4645030425963489,0.6939753320683113,0.7019999852969285,0.0080246532286172,0.6968729965169752,0.6541299344046094,0.6448582213515193,0.6574537025482041,0.0125954811966848,0.2258510796787134,0.2241008136437579,-0.0017502660349555,0.0206198608475649,0.0112050791109293,0.0044700490298497,0.0265575086475919,-0.0153524295366626,0.26542891774808,0.0121313107411444,-0.0015346826626358,0.0343479558475705,-0.022216645106426,0.0127195152995459,0.0330362322068461,-0.0203167169073001,0.0204165920923422,0.0038460293899467,0.0158713914225092,0.0528245202726319,80,80,0.4645030425963489,target_prevalence,0.0084396327253173,0.0293439211462744,-0.020904288420957,-0.0181283589788098,0.0055518588842944,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0541355270321362,0.3632915430734831,-0.3091560160413468,0.927536231884058,0.3260869565217391,0.6666666666666666,0.4285714285714285,0.4372833150823325,0.1327939854905054,4.62571591958084,4.623179160795148,-0.0025367587856921,3.6637359812630166e-15,False
6,1,2,4,DDD,J,2013J,2014J,14,lightgbm,source_train_only_activity_types,10,0,,0,,1675,1479,1172,503,160,0.5068656716417911,0.4645030425963489,0.676897533206831,0.6676793407142751,-0.0092181924925558,0.6820441636093919,0.6332977939563585,0.6825920002863753,0.6788561852101844,-0.0037358150761909,0.2380394311108361,0.2390511340396918,0.0010117029288557,0.01646110056926,0.0085744638476576,-0.0009687903959388,0.0053702961894828,0.0032041676581748,0.2290642830890918,0.0104896718756766,-0.0010061790849075,0.0072260862713603,0.0032635856043163,0.0106264428107831,0.0070231760007054,0.0036032668100777,0.0124161881901777,0.0085631555611754,0.0043679501732791,0.0100842223694414,80,80,0.4645030425963489,target_prevalence,0.0115494538067616,0.0059868260298771,0.0055626277768845,0.0043833977175296,-0.0023584601187097,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.0641685235002891,0.171952710087912,-0.1077841865876228,0.8768115942028986,0.6014492753623188,1.0,0.4285714285714285,0.5125014086511949,0.7442216998468357,3.2230825130039875,3.1193363524286104,-0.1037461605753771,5.3290705182007506e-15,True
6,1,2,4,DDD,J,2013J,2014J,56,logistic,source_train_only_activity_types,10,0,,0,,1574,1417,1101,473,160,0.4739517153748411,0.4410726887791108,0.7585341365461846,0.7270848484848484,-0.0314492880613361,0.7413147923553467,0.6770183953950377,0.5911062368557217,0.6421095545326146,0.0510033176768929,0.2028098449799333,0.2221925892886415,0.0193827443087081,0.0214967010900746,0.0114603181263431,-0.0016458033343527,0.0404328047125583,-0.0289724865862151,0.3505104589753564,0.0189624157321523,-0.0020204431495932,0.0871776866516634,-0.068215270919511,0.0196989098929177,0.0851423701781632,-0.0654434602852454,0.0252115907369702,0.0127132407273344,0.0699079654363949,0.1044474078669318,80,80,0.4410726887791108,target_prevalence,0.0196903630130865,0.0387528548442064,-0.0190624918311199,-0.0240174892086675,-0.0099099947550951,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0712420217028588,0.337649164791964,-0.2664071430891052,0.8840579710144928,0.6159420289855072,0.6666666666666666,0.4285714285714285,0.3237250735940202,0.5322630115152153,4.881167528637668,4.785646155755085,-0.0955213728825823,3.552713678800501e-15,False
6,1,2,4,DDD,J,2013J,2014J,56,lightgbm,source_train_only_activity_types,10,0,,0,,1574,1417,1101,473,160,0.4739517153748411,0.4410726887791108,0.7827918818129662,0.6860555555555555,-0.0967363262574106,0.7914737978136861,0.6529310357096937,0.5697541711543421,0.8096984009027345,0.2399442297483923,0.1926699218954604,0.2860473063129128,0.0933773844174524,0.0117075444635685,0.2137679498622285,0.0003436402318411,0.0099453129174755,0.203822636944753,0.2722045666486911,0.2789222773721053,-0.000169070402838,0.0190038417532898,0.2599184356188154,0.2996393745676404,0.0186796428319806,0.2809597317356597,0.4547074673485915,0.103137087395619,0.0162530041994263,0.0217546793071534,80,80,0.4410726887791108,target_prevalence,0.203449043663262,0.0085802604558575,0.1948687832074044,0.1993457100760787,0.0089538537373485,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.1516425764688418,0.2940529548969195,-0.1424103784280777,0.7753623188405797,0.2971014492753623,1.0,0.4285714285714285,0.857839826239607,0.5031511422127926,3.5480095969546914,4.053870485703752,0.5058608887490603,6.772360450213455e-15,False
6,1,2,5,EEE,J,2013J,2014J,14,logistic,source_train_only_activity_types,9,0,,2,clicks_ouwiki|clicks_page,933,1027,653,280,138,0.3483386923901393,0.3339824732229795,0.629961874859834,0.6970274325268954,0.0670655576670613,0.4428074540583136,0.5007197919290426,0.7524633415798647,0.7100616357392251,-0.0424017058406396,0.2599409046003647,0.2408421701768845,-0.01909873442348,0.0376766091051804,0.0048423213707521,0.0008355399890997,0.0172492121660091,-0.0124068907952569,0.2111723040072246,0.0041308646815914,-0.0005760825820191,0.0212651141902371,-0.0171342495086457,0.0071579309300022,0.0186574554483966,-0.0114995245183943,0.0132475715353095,-0.0049858421721267,0.0134115495923771,0.0291186787880972,80,49,0.3339824732229795,target_prevalence,0.0041159323177561,0.0171413684973118,-0.0130254361795556,-0.0127161634874063,0.0006185453842986,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0824828466601749,0.27488268197976,-0.1923998353195851,0.9130434782608696,0.6284584980237155,0.6666666666666666,0.4285714285714285,0.5019636541488407,0.4475287535514127,4.676344405504806,5.027471056512838,0.3511266510080322,3.552713678800501e-15,False
6,1,2,5,EEE,J,2013J,2014J,14,lightgbm,source_train_only_activity_types,9,0,,2,clicks_ouwiki|clicks_page,933,1027,653,280,138,0.3483386923901393,0.3339824732229795,0.6689280107647455,0.7049127921845431,0.0359847814197975,0.4958060500792391,0.5577021242328433,0.6934501514502293,0.6278791238542665,-0.0655710275959627,0.2346441539935058,0.2128397235218608,-0.0218044304716449,0.0167638483965014,0.0057098774886754,-0.0008611490737949,0.0131019180066172,-0.0073920405179417,0.35322242937706,0.005361897128068,-0.0036204278082616,0.023996041490614,-0.0186341443625459,0.0067986028014406,0.0211662389127417,-0.0143676361113011,0.0096888670006592,0.0010349272554769,0.0154734395918608,0.0325186433893672,80,49,0.3339824732229795,target_prevalence,-0.0013452848544525,0.0169544951225201,-0.0182997799769727,-0.0128459102474572,0.0109077394590309,"{""class_weight"": ""balanced"", ""colsample_bytree"": 1.0, ""deterministic"": true, ""force_col_wise"": true, ""learning_rate"": 0.035, ""min_child_samples"": 12, ""n_estimators"": 180, ""n_jobs"": 1, ""num_leaves"": 15, ""objective"": ""binary"", ""reg_lambda"": 1.0, ""subsample"": 1.0, ""verbosity"": -1}",7340a032adf73dcca6285d723e7b8782f8c2625f4216107ab44a30759e1137a7,0.0815937017400652,0.2966349070570457,-0.2150412053169804,0.7707509881422926,0.3754940711462451,0.6666666666666666,0.4285714285714285,0.6198211334408386,0.4347277414088543,3.611821478987204,3.724709845898527,0.1128883669113225,5.3290705182007506e-15,False
6,1,2,5,EEE,J,2013J,2014J,56,logistic,source_train_only_activity_types,9,0,,2,clicks_ouwiki|clicks_page,906,997,634,272,134,0.3278145695364238,0.3139418254764293,0.7210658807637993,0.7976991200044841,0.0766332392406847,0.6329857097318756,0.7008674800725415,0.6230782800222094,0.560510674432158,-0.0625676055900514,0.2068015635406832,0.1880409626523636,-0.0187606008883195,0.0090256032418492,0.0054784489579694,-0.0024179791519359,0.0065483361790678,-0.0010698872210984,0.2006673192807146,0.0002329813899614,-0.0024184983322649,0.0068277755303235,-0.006594794140362,0.0006545307817381,0.0049996228090906,-0.0043450920273525,0.0013658243646281,-0.0008998615847051,0.0019149230692205,0.0117406279914266,80,44,0.3139418254764293,target_prevalence,0.0049167267916526,0.0093251904316258,-0.0044084636399732,-0.0027391754305358,0.0033385764188748,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 5000, ""solver"": ""lbfgs""}",0ec0160f1649f42124ca093cb28e50d00a77309027bbdbb0b9ac6257ff1aa269,0.0594826310546621,0.1935476484395937,-0.1340650173849316,0.9051383399209486,0.6679841897233202,1.0,0.25,0.5512815810809446,0.7046292545611359,6.015659781085361,6.407714086558432,0.3920543054730707,3.552713678800501e-15,False
